experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,INV,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,00,43,51,0.8431372549019608
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,11,0,51,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,12,3,51,0.058823529411764705
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,21,0,51,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,22,0,51,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,32,1,51,0.0196078431372549
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,00,INV,4,51,0.0784313725490196
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,00,8,8,1.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,11,0,8,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,12,0,8,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,21,0,8,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,22,0,8,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,32,0,8,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,11,INV,0,8,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,00,6,11,0.5454545454545454
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,11,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,12,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,21,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,22,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,32,2,11,0.18181818181818182
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,12,INV,3,11,0.2727272727272727
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,00,11,12,0.9166666666666666
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,11,0,12,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,12,0,12,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,21,0,12,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,22,0,12,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,32,0,12,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,21,INV,1,12,0.08333333333333333
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,00,30,44,0.6818181818181818
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,11,0,44,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,12,1,44,0.022727272727272728
