experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,3,1,21,36,0.5833333333333334
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,3,2,2,36,0.05555555555555555
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,3,3,0,36,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,0,0,191,368,0.5190217391304348
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,0,1,159,368,0.4320652173913043
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,0,2,18,368,0.04891304347826087
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,0,3,0,368,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,1,0,1,5,0.2
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,1,1,4,5,0.8
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,1,2,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,1,3,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,2,0,7,42,0.16666666666666666
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,2,1,30,42,0.7142857142857143
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,2,2,5,42,0.11904761904761904
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,2,3,0,42,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,3,0,10,31,0.3225806451612903
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,3,1,19,31,0.6129032258064516
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,3,2,2,31,0.06451612903225806
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade,3,3,0,31,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,0,0,146,154,0.948051948051948
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,0,1,8,154,0.05194805194805195
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,0,2,0,154,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,0,3,0,154,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,1,0,8,24,0.3333333333333333
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,1,1,15,24,0.625
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,1,2,1,24,0.041666666666666664
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,1,3,0,24,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,2,0,3,17,0.17647058823529413
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,2,1,14,17,0.8235294117647058
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,2,2,0,17,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,2,3,0,17,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,3,0,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,3,1,2,5,0.4
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,3,2,3,5,0.6
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade,3,3,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,0,0,23,51,0.45098039215686275
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,0,1,27,51,0.5294117647058824
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,0,2,1,51,0.0196078431372549
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,0,3,0,51,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,1,0,7,19,0.3684210526315789
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,1,1,11,19,0.5789473684210527
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,1,2,1,19,0.05263157894736842
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,1,3,0,19,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,2,0,17,56,0.30357142857142855
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,2,1,33,56,0.5892857142857143
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,2,2,6,56,0.10714285714285714
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,2,3,0,56,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,3,0,25,95,0.2631578947368421
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,3,1,56,95,0.5894736842105263
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,3,2,14,95,0.14736842105263157
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade,3,3,0,95,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade,0,0,20,47,0.425531914893617
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade,0,1,26,47,0.5531914893617021
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade,0,2,1,47,0.02127659574468085
