experiment_id,lambda_joint_soft_group,decoder_name,cohort,metric_name,metric_value
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,QWK_stage_fused,0.09998595702850721
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,QWK_stage_fused,0.39691375649403127
grandBatch128,joint_ce_on,decoder_non_qwk,handan,ACC_grade_fused,0.7845849802371542
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,ACC_grade_fused,0.7757847533632287
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,ACC_grade_fused,0.785
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,ACC_grade_fused,0.29411764705882354
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,ACC_grade_fused,0.30049261083743845
grandBatch128,joint_ce_on,decoder_non_qwk,internal,ACC_grade_fused,0.38649832517392424
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,ACC_grade_fused,0.7845849802371542
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,ACC_grade_fused,0.7757847533632287
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,ACC_grade_fused,0.785
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,ACC_grade_fused,0.29411764705882354
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ACC_grade_fused,0.30049261083743845
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,ACC_grade_fused,0.38649832517392424
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,ACC_grade_fused,0.7845849802371542
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,ACC_grade_fused,0.7757847533632287
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,ACC_grade_fused,0.785
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,ACC_grade_fused,0.29411764705882354
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,ACC_grade_fused,0.30049261083743845
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,ACC_grade_fused,0.38649832517392424
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,ACC_grade_fused,0.7786561264822134
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,ACC_grade_fused,0.7757847533632287
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,ACC_grade_fused,0.785
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,ACC_grade_fused,0.2986425339366516
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,ACC_grade_fused,0.3054187192118227
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,ACC_grade_fused,0.37748003091986604
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,ACC_grade_fused,0.7786561264822134
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,ACC_grade_fused,0.7757847533632287
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,ACC_grade_fused,0.785
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,ACC_grade_fused,0.2986425339366516
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ACC_grade_fused,0.3054187192118227
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,ACC_grade_fused,0.37748003091986604
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,ACC_grade_fused,0.7786561264822134
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,ACC_grade_fused,0.7757847533632287
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,ACC_grade_fused,0.785
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,ACC_grade_fused,0.2986425339366516
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,ACC_grade_fused,0.3054187192118227
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,ACC_grade_fused,0.37748003091986604
grandBatch128,joint_ce_on,decoder_non_qwk,handan,ACC_stage_fused,0.8003952569169961
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,ACC_stage_fused,0.7937219730941704
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,ACC_stage_fused,0.805
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,ACC_stage_fused,0.3574660633484163
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,ACC_stage_fused,0.3645320197044335
grandBatch128,joint_ce_on,decoder_non_qwk,internal,ACC_stage_fused,0.6511208451430044
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,ACC_stage_fused,0.8003952569169961
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,ACC_stage_fused,0.7937219730941704
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,ACC_stage_fused,0.805
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,ACC_stage_fused,0.3574660633484163
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ACC_stage_fused,0.3645320197044335
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,ACC_stage_fused,0.6511208451430044
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,ACC_stage_fused,0.8003952569169961
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,ACC_stage_fused,0.7937219730941704
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,ACC_stage_fused,0.805
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,ACC_stage_fused,0.3574660633484163
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,ACC_stage_fused,0.3645320197044335
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,ACC_stage_fused,0.6511208451430044
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,ACC_stage_fused,0.8023715415019763
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,ACC_stage_fused,0.8026905829596412
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,ACC_stage_fused,0.805
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,ACC_stage_fused,0.3755656108597285
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,ACC_stage_fused,0.3891625615763547
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,ACC_stage_fused,0.6640041226488018
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,ACC_stage_fused,0.8023715415019763
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,ACC_stage_fused,0.8026905829596412
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,ACC_stage_fused,0.805
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,ACC_stage_fused,0.3755656108597285
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ACC_stage_fused,0.3891625615763547
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,ACC_stage_fused,0.6640041226488018
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,ACC_stage_fused,0.8023715415019763
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,ACC_stage_fused,0.8026905829596412
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,ACC_stage_fused,0.805
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,ACC_stage_fused,0.3755656108597285
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,ACC_stage_fused,0.3891625615763547
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,ACC_stage_fused,0.6640041226488018
grandBatch128,joint_ce_on,decoder_non_qwk,handan,ACC_joint6_fused,0.7845849802371542
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,ACC_joint6_fused,0.7757847533632287
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,ACC_joint6_fused,0.785
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,ACC_joint6_fused,0.29411764705882354
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,ACC_joint6_fused,0.30049261083743845
grandBatch128,joint_ce_on,decoder_non_qwk,internal,ACC_joint6_fused,0.3857253285235764
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,ACC_joint6_fused,0.7845849802371542
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,ACC_joint6_fused,0.7757847533632287
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,ACC_joint6_fused,0.785
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,ACC_joint6_fused,0.29411764705882354
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ACC_joint6_fused,0.30049261083743845
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,ACC_joint6_fused,0.3857253285235764
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,ACC_joint6_fused,0.7845849802371542
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,ACC_joint6_fused,0.7757847533632287
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,ACC_joint6_fused,0.785
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,ACC_joint6_fused,0.29411764705882354
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,ACC_joint6_fused,0.30049261083743845
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,ACC_joint6_fused,0.3857253285235764
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,ACC_joint6_fused,0.7786561264822134
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,ACC_joint6_fused,0.7757847533632287
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,ACC_joint6_fused,0.785
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,ACC_joint6_fused,0.2986425339366516
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,ACC_joint6_fused,0.3054187192118227
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,ACC_joint6_fused,0.37722236536975007
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,ACC_joint6_fused,0.7786561264822134
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,ACC_joint6_fused,0.7757847533632287
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,ACC_joint6_fused,0.785
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,ACC_joint6_fused,0.2986425339366516
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ACC_joint6_fused,0.3054187192118227
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,ACC_joint6_fused,0.37722236536975007
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,ACC_joint6_fused,0.7786561264822134
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,ACC_joint6_fused,0.7757847533632287
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,ACC_joint6_fused,0.785
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,ACC_joint6_fused,0.2986425339366516
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,ACC_joint6_fused,0.3054187192118227
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,ACC_joint6_fused,0.37722236536975007
grandBatch128,joint_ce_on,decoder_non_qwk,handan,AUROC_grade_any_htn_fused,0.7103119084848983
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,AUROC_grade_any_htn_fused,0.7159977703455964
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,AUROC_grade_any_htn_fused,0.9717673630717109
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,AUROC_grade_any_htn_fused,0.6249134948096885
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,AUROC_grade_any_htn_fused,0.6305237315875614
grandBatch128,joint_ce_on,decoder_non_qwk,internal,AUROC_grade_any_htn_fused,0.8036120314428638
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,AUROC_grade_any_htn_fused,0.7103119084848983
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_grade_any_htn_fused,0.7159977703455964
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,AUROC_grade_any_htn_fused,0.9717673630717109
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,AUROC_grade_any_htn_fused,0.6249134948096885
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_grade_any_htn_fused,0.6305237315875614
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,AUROC_grade_any_htn_fused,0.8036120314428638
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,AUROC_grade_any_htn_fused,0.7103119084848983
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,AUROC_grade_any_htn_fused,0.7159977703455964
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,AUROC_grade_any_htn_fused,0.9717673630717109
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,AUROC_grade_any_htn_fused,0.6249134948096885
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_grade_any_htn_fused,0.6305237315875614
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,AUROC_grade_any_htn_fused,0.8036120314428638
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,AUROC_grade_any_htn_fused,0.7130003017584288
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,AUROC_grade_any_htn_fused,0.71875
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,AUROC_grade_any_htn_fused,0.9669678147939017
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,AUROC_grade_any_htn_fused,0.6276816608996539
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,AUROC_grade_any_htn_fused,0.6312056737588653
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,AUROC_grade_any_htn_fused,0.8002628241521413
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,AUROC_grade_any_htn_fused,0.7130003017584288
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_grade_any_htn_fused,0.71875
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,AUROC_grade_any_htn_fused,0.9669678147939017
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,AUROC_grade_any_htn_fused,0.6276816608996539
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_grade_any_htn_fused,0.6312056737588653
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,AUROC_grade_any_htn_fused,0.8002628241521413
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,AUROC_grade_any_htn_fused,0.7130003017584288
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,AUROC_grade_any_htn_fused,0.71875
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,AUROC_grade_any_htn_fused,0.9669678147939017
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,AUROC_grade_any_htn_fused,0.6276816608996539
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_grade_any_htn_fused,0.6312056737588653
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,AUROC_grade_any_htn_fused,0.8002628241521413
grandBatch128,joint_ce_on,decoder_non_qwk,handan,AUROC_grade_ge2_fused,0.7006442705936493
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,AUROC_grade_ge2_fused,0.7068566601784861
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,AUROC_grade_ge2_fused,0.9525025536261491
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,AUROC_grade_ge2_fused,0.6236518448438978
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,AUROC_grade_ge2_fused,0.6352285395763657
grandBatch128,joint_ce_on,decoder_non_qwk,internal,AUROC_grade_ge2_fused,0.6848227746864737
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,AUROC_grade_ge2_fused,0.7006442705936493
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_grade_ge2_fused,0.7068566601784861
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,AUROC_grade_ge2_fused,0.9525025536261491
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,AUROC_grade_ge2_fused,0.6236518448438978
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_grade_ge2_fused,0.6352285395763657
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,AUROC_grade_ge2_fused,0.6848227746864737
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,AUROC_grade_ge2_fused,0.7006442705936493
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,AUROC_grade_ge2_fused,0.7068566601784861
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,AUROC_grade_ge2_fused,0.9525025536261491
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,AUROC_grade_ge2_fused,0.6236518448438978
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_grade_ge2_fused,0.6352285395763657
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,AUROC_grade_ge2_fused,0.6848227746864737
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,AUROC_grade_ge2_fused,0.7075759318913944
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,AUROC_grade_ge2_fused,0.7147893789709501
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,AUROC_grade_ge2_fused,0.9558222676200204
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,AUROC_grade_ge2_fused,0.632639545884579
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,AUROC_grade_ge2_fused,0.6409141583054626
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,AUROC_grade_ge2_fused,0.674737863086426
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,AUROC_grade_ge2_fused,0.7075759318913944
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_grade_ge2_fused,0.7147893789709501
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,AUROC_grade_ge2_fused,0.9558222676200204
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,AUROC_grade_ge2_fused,0.632639545884579
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_grade_ge2_fused,0.6409141583054626
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,AUROC_grade_ge2_fused,0.674737863086426
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,AUROC_grade_ge2_fused,0.7075759318913944
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,AUROC_grade_ge2_fused,0.7147893789709501
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,AUROC_grade_ge2_fused,0.9558222676200204
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,AUROC_grade_ge2_fused,0.632639545884579
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_grade_ge2_fused,0.6409141583054626
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,AUROC_grade_ge2_fused,0.674737863086426
grandBatch128,joint_ce_on,decoder_non_qwk,handan,AUROC_grade_ge3_fused,0.6040189125295509
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,AUROC_grade_ge3_fused,0.6165565487757482
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,AUROC_grade_ge3_fused,0.9548717948717949
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,AUROC_grade_ge3_fused,0.579281537176274
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,AUROC_grade_ge3_fused,0.5979249011857707
grandBatch128,joint_ce_on,decoder_non_qwk,internal,AUROC_grade_ge3_fused,0.6853436317537627
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,AUROC_grade_ge3_fused,0.6040189125295509
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_grade_ge3_fused,0.6165565487757482
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,AUROC_grade_ge3_fused,0.9548717948717949
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,AUROC_grade_ge3_fused,0.579281537176274
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_grade_ge3_fused,0.5979249011857707
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,AUROC_grade_ge3_fused,0.6853436317537627
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,AUROC_grade_ge3_fused,0.6040189125295509
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,AUROC_grade_ge3_fused,0.6165565487757482
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,AUROC_grade_ge3_fused,0.9548717948717949
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,AUROC_grade_ge3_fused,0.579281537176274
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_grade_ge3_fused,0.5979249011857707
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,AUROC_grade_ge3_fused,0.6853436317537627
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,AUROC_grade_ge3_fused,0.6227541371158392
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,AUROC_grade_ge3_fused,0.6333462883793237
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,AUROC_grade_ge3_fused,0.962051282051282
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,AUROC_grade_ge3_fused,0.5973266499582289
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,AUROC_grade_ge3_fused,0.6125494071146245
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,AUROC_grade_ge3_fused,0.676418569523971
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,AUROC_grade_ge3_fused,0.6227541371158392
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_grade_ge3_fused,0.6333462883793237
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,AUROC_grade_ge3_fused,0.962051282051282
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,AUROC_grade_ge3_fused,0.5973266499582289
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_grade_ge3_fused,0.6125494071146245
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,AUROC_grade_ge3_fused,0.676418569523971
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,AUROC_grade_ge3_fused,0.6227541371158392
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,AUROC_grade_ge3_fused,0.6333462883793237
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,AUROC_grade_ge3_fused,0.962051282051282
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,AUROC_grade_ge3_fused,0.5973266499582289
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_grade_ge3_fused,0.6125494071146245
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,AUROC_grade_ge3_fused,0.676418569523971
grandBatch128,joint_ce_on,decoder_non_qwk,handan,AUROC_stage_any_htn_fused,0.7103119084848983
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,AUROC_stage_any_htn_fused,0.7159977703455964
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,AUROC_stage_any_htn_fused,0.9717673630717109
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,AUROC_stage_any_htn_fused,0.6249134948096885
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,AUROC_stage_any_htn_fused,0.6305237315875614
grandBatch128,joint_ce_on,decoder_non_qwk,internal,AUROC_stage_any_htn_fused,0.8036120314428638
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,AUROC_stage_any_htn_fused,0.7103119084848983
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_stage_any_htn_fused,0.7159977703455964
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,AUROC_stage_any_htn_fused,0.9717673630717109
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,AUROC_stage_any_htn_fused,0.6249134948096885
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_stage_any_htn_fused,0.6305237315875614
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,AUROC_stage_any_htn_fused,0.8036120314428638
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,AUROC_stage_any_htn_fused,0.7103119084848983
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,AUROC_stage_any_htn_fused,0.7159977703455964
